date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:58	9610/9610	---M--	200	added ('OK')	image/png	etag:%22258a-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/wallet/alpha.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/wallet/alpha.png	(from https://themesbrand.com/velzon/html/master/apps-nft-wallet.html)
13:10:58	36191/36191	---M--	200	added ('OK')	image/png	etag:%228d5f-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/wallet/math.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/wallet/math.png	(from https://themesbrand.com/velzon/html/master/apps-nft-wallet.html)
13:10:58	805/805	---M-Z	200	added ('OK')	application/javascript	etag:%22325-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/apps-nft-create.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/apps-nft-create.init.js	(from https://themesbrand.com/velzon/html/master/apps-nft-create.html)
13:10:59	14774/14774	---M-Z	200	added ('OK')	application/javascript	etag:%2239b6-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/file-manager.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/file-manager.init.js	(from https://themesbrand.com/velzon/html/master/apps-file-manager.html)
13:10:59	17790/17790	---M--	200	added ('OK')	image/png	etag:%22457e-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/task.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/task.png	(from https://themesbrand.com/velzon/html/master/apps-todo.html)
13:10:59	18288/18288	---M-Z	200	added ('OK')	application/javascript	etag:%224770-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/todo.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/todo.init.js	(from https://themesbrand.com/velzon/html/master/apps-todo.html)
13:10:59	5444/5444	---M-Z	200	added ('OK')	application/javascript	etag:%221544-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-statistics.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-statistics.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-statistics.html)
13:11:00	1657/1657	---M--	200	added ('OK')	image/png	etag:%22679-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/companies/img-7.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/companies/img-7.png	(from https://themesbrand.com/velzon/html/master/apps-job-lists.html)
13:11:00	10219/10219	---M-Z	200	added ('OK')	application/javascript	etag:%2227eb-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-list.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-list.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-lists.html)
13:11:00	6302/6302	---M-Z	200	added ('OK')	application/javascript	etag:%22189e-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-grid-list.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-grid-list.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-grid-lists.html)
13:11:00	5102/5102	---M-Z	200	added ('OK')	application/javascript	etag:%2213ee-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-candidate-lists.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-candidate-lists.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-candidate-lists.html)
13:11:01	4556/4556	---M-Z	200	added ('OK')	application/javascript	etag:%2211cc-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-candidate-grid.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-candidate-grid.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-candidate-grid.html)
13:11:01	13288/13288	---M-Z	200	added ('OK')	application/javascript	etag:%2233e8-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-application.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-application.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-application.html)
13:11:02	6458/6458	---M-Z	200	added ('OK')	application/javascript	etag:%22193a-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-companies-lists.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-companies-lists.init.js	(from https://themesbrand.com/velzon/html/master/apps-job-companies-lists.html)
13:11:02	11865/11865	---M-Z	200	added ('OK')	application/javascript	etag:%222e59-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/api-key.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/api-key.init.js	(from https://themesbrand.com/velzon/html/master/apps-api-key.html)
13:11:02	296/296	---M-Z	200	added ('OK')	application/javascript	etag:%22128-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/password-addon.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/password-addon.init.js	(from https://themesbrand.com/velzon/html/master/auth-signin-basic.html)
13:11:03	323/323	---M-Z	200	added ('OK')	application/javascript	etag:%22143-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/form-validation.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/velzon/html/master/auth-signup-basic.html)
13:11:03	1724/1724	---M-Z	200	added ('OK')	application/javascript	etag:%226bc-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/passowrd-create.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/passowrd-create.init.js	(from https://themesbrand.com/velzon/html/master/auth-signup-basic.html)
13:11:03	297/297	---M-Z	200	added ('OK')	application/javascript	etag:%22129-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/two-step-verification.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/two-step-verification.init.js	(from https://themesbrand.com/velzon/html/master/auth-twostep-basic.html)
13:11:04	5813/5813	---M--	200	added ('OK')	image/svg+xml	etag:%2216b5-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/error.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/error.svg	(from https://themesbrand.com/velzon/html/master/auth-404-basic.html)
13:11:04	49349/49349	---M--	200	added ('OK')	image/png	etag:%22c0c5-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/error400-cover.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/error400-cover.png	(from https://themesbrand.com/velzon/html/master/auth-404-cover.html)
13:11:04	5386/5386	---M--	200	added ('OK')	image/png	etag:%22150a-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/error500.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/error500.png	(from https://themesbrand.com/velzon/html/master/auth-500.html)
13:11:05	10982/10982	---M-Z	200	added ('OK')	application/javascript	etag:%222ae6-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/team.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/team.init.js	(from https://themesbrand.com/velzon/html/master/pages-team.html)
13:11:05	1207261/1207261	---M--	200	added ('OK')	image/gif	etag:%22126bdd-5e8c85f44c940%22	https://img.themesbrand.com/velzon/images/auth-offline.gif	D:/Dowload/DashboardVer2/DashboardVer2/img.themesbrand.com/velzon/images/auth-offline.gif	(from https://themesbrand.com/velzon/html/master/auth-offline.html)
13:11:05	359/359	---M-Z	200	added ('OK')	application/javascript	etag:%22167-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/timeline.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/timeline.init.js	(from https://themesbrand.com/velzon/html/master/pages-timeline.html)
13:11:06	1001/1001	---M-Z	200	added ('OK')	application/javascript	etag:%223e9-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/pricing.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/pricing.init.js	(from https://themesbrand.com/velzon/html/master/pages-pricing.html)
13:11:06	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:%228a75-60db4fd1a7ae3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/isotope-layout/isotope.pkgd.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/isotope-layout/isotope.pkgd.min.js	(from https://themesbrand.com/velzon/html/master/pages-gallery.html)
13:11:06	710/710	---M-Z	200	added ('OK')	application/javascript	etag:%222c6-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/gallery.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/gallery.init.js	(from https://themesbrand.com/velzon/html/master/pages-gallery.html)
13:11:07	30168/30168	---M--	200	added ('OK')	image/png	etag:%2275d8-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/maintenance.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/maintenance.png	(from https://themesbrand.com/velzon/html/master/pages-maintenance.html)
13:11:07	56947/56947	---M--	200	added ('OK')	image/png	etag:%22de73-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/comingsoon.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/comingsoon.png	(from https://themesbrand.com/velzon/html/master/pages-coming-soon.html)
13:11:08	184523/184523	---M--	200	added ('OK')	image/jpeg	etag:%222d0cb-6258aae8153b5%22	https://themesbrand.com/velzon/html/master/assets/images/blog/img-1.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/img-1.jpg	(from https://themesbrand.com/velzon/html/master/pages-blog-list.html)
13:11:08	219765/219765	---M--	200	added ('OK')	image/jpeg	etag:%2235a75-6258aae8172f6%22	https://themesbrand.com/velzon/html/master/assets/images/blog/overview.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/blog/overview.jpg	(from https://themesbrand.com/velzon/html/master/pages-blog-overview.html)
13:11:09	18964/18964	---M--	200	added ('OK')	image/png	etag:%224a14-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/landing/img-pattern.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/landing/img-pattern.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:09	56435/56435	---M--	200	added ('OK')	image/png	etag:%22dc73-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/default.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/default.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:09	45795/45795	---M--	200	added ('OK')	image/png	etag:%22b2e3-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/material.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/material.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:10	39030/39030	---M--	200	added ('OK')	image/png	etag:%229876-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/saas.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/saas.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:10	46692/46692	---M--	200	added ('OK')	image/png	etag:%22b664-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/minimal.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/minimal.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:10	41433/41433	---M--	200	added ('OK')	image/png	etag:%22a1d9-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/creative.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/creative.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:10	52985/52985	---M--	200	added ('OK')	image/png	etag:%22cef9-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/modern.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/modern.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:10	42524/42524	---M--	200	added ('OK')	image/png	etag:%22a61c-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/demos/interactive.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/demos/interactive.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:11	3509/3509	---M--	200	added ('OK')	image/svg+xml	etag:%22db5-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/amazon.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/amazon.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:11	2853/2853	---M--	200	added ('OK')	image/svg+xml	etag:%22b25-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/walmart.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/walmart.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:11	2048/2048	---M--	200	added ('OK')	image/svg+xml	etag:%22800-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/lenovo.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/lenovo.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:11	3702/3702	---M--	200	added ('OK')	image/svg+xml	etag:%22e76-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/paypal.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/paypal.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:11	3246/3246	---M--	200	added ('OK')	image/svg+xml	etag:%22cae-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/shopify.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/shopify.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:12	1232/1232	---M--	200	added ('OK')	image/svg+xml	etag:%224d0-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/clients/verizon.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/clients/verizon.svg	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:12	18658/18658	---M--	200	added ('OK')	image/png	etag:%2248e2-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/landing/features/img-1.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/landing/features/img-1.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:12	183967/183967	---M--	200	added ('OK')	image/png	etag:%222ce9f-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/landing/features/img-2.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/landing/features/img-2.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:12	25545/25545	---M--	200	added ('OK')	image/png	etag:%2263c9-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/landing/features/img-3.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/landing/features/img-3.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:13	8889/8889	---M--	200	added ('OK')	image/png	etag:%2222b9-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/landing/process-arrow-img.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/landing/process-arrow-img.png	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:13	2340/2340	---M-Z	200	added ('OK')	application/javascript	etag:%22924-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/landing.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/landing.init.js	(from https://themesbrand.com/velzon/html/master/landing.html)
13:11:13	4205/4205	---M--	200	added ('OK')	image/png	etag:%22106d-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/wallet.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/wallet.png	(from https://themesbrand.com/velzon/html/master/nft-landing.html)
13:11:13	6752/6752	---M--	200	added ('OK')	image/png	etag:%221a60-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/money.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/money.png	(from https://themesbrand.com/velzon/html/master/nft-landing.html)
13:11:14	4319/4319	---M--	200	added ('OK')	image/png	etag:%2210df-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/nft/add.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/add.png	(from https://themesbrand.com/velzon/html/master/nft-landing.html)
13:11:14	6815/6815	---M--	200	added ('OK')	image/png	etag:%221a9f-60db4fd115319%22	https://themesbrand.com/velzon/html/master/assets/images/nft/sell.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/nft/sell.png	(from https://themesbrand.com/velzon/html/master/nft-landing.html)
13:11:14	1429/1429	---M-Z	200	added ('OK')	application/javascript	etag:%22595-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/nft-landing.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/nft-landing.init.js	(from https://themesbrand.com/velzon/html/master/nft-landing.html)
13:11:15	91677/91677	---M--	200	added ('OK')	image/jpeg	etag:%221661d-60db4fd107858%22	https://themesbrand.com/velzon/html/master/assets/images/about.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/about.jpg	(from https://themesbrand.com/velzon/html/master/job-landing.html)
13:11:15	401538/401538	---M--	200	added ('OK')	image/png	etag:%2262082-60db4fd111499%22	https://themesbrand.com/velzon/html/master/assets/images/job-profile2.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/job-profile2.png	(from https://themesbrand.com/velzon/html/master/job-landing.html)
13:11:15	7527/7527	---M--	200	added ('OK')	image/png	etag:%221d67-60db4fd1087f9%22	https://themesbrand.com/velzon/html/master/assets/images/companies/img-9.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/companies/img-9.png	(from https://themesbrand.com/velzon/html/master/job-landing.html)
13:11:15	956/956	---M-Z	200	added ('OK')	application/javascript	etag:%223bc-60db4fd120e9a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/job-lading.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/job-lading.init.js	(from https://themesbrand.com/velzon/html/master/job-landing.html)
13:11:16	58198/58198	---M-Z	200	added ('OK')	application/javascript	etag:%22e356-60db4fd1c0184-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/prismjs/prism.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/prismjs/prism.js	(from https://themesbrand.com/velzon/html/master/ui-alerts.html)
13:11:17	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-60db4fd1ad8a3-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/masonry-layout/masonry.pkgd.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/velzon/html/master/ui-cards.html)
13:11:17	1672/1672	---M-Z	200	added ('OK')	application/javascript	etag:%22688-60db4fd11fefa-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/card.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/card.init.js	(from https://themesbrand.com/velzon/html/master/ui-cards.html)
13:11:17	4909/4909	---M--	200	added ('OK')	image/svg+xml	etag:%22132d-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/bell.svg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/svg/bell.svg	(from https://themesbrand.com/velzon/html/master/ui-dropdowns.html)
13:11:19	33981/33981	---M--	200	added ('OK')	image/png	etag:%2284bd-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/modals/success-payment.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/modals/success-payment.png	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:19	30996/30996	---M--	200	added ('OK')	image/png	etag:%227914-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/modals/login.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/modals/login.png	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:19	65148/65148	---M--	200	added ('OK')	image/png	etag:%22fe7c-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/modals/subscribe.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/modals/subscribe.png	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:20	239959/239959	---M--	200	added ('OK')	image/jpeg	etag:%223a957-60db4fd107858%22	https://themesbrand.com/velzon/html/master/assets/images/auth-one-bg.jpg	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/auth-one-bg.jpg	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:20	29916/29916	---M--	200	added ('OK')	image/png	etag:%2274dc-60db4fd112439%22	https://themesbrand.com/velzon/html/master/assets/images/modals/signup.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/modals/signup.png	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:20	46/46	---M--	301	error ('Moved%20Permanently')	text/plain	date:Fri,%2024%20Jan%202025%2011:49:42%20GMT	https://cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.js	D:/Dowload/DashboardVer2/DashboardVer2/cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.216.delayed	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:20	333966/333966	---MCZ	200	added ('OK')	application/javascript	etag:W/%225188e-UkM0VxZkZJFxYkHfNtBYEIxE31A%22	https://cdn.lordicon.com/lordicon.js	D:/Dowload/DashboardVer2/DashboardVer2/cdn.lordicon.com/lordicon.js	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:20	367/367	---M-Z	200	added ('OK')	application/javascript	etag:%2216f-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/modal.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/modal.init.js	(from https://themesbrand.com/velzon/html/master/ui-modals.html)
13:11:21	1464/1464	---M-Z	200	added ('OK')	application/javascript	etag:%225b8-60db4fd121e3a-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/notifications.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/notifications.init.js	(from https://themesbrand.com/velzon/html/master/ui-notifications.html)
13:11:22	4958/4958	---M--	200	added ('OK')	image/png	etag:%22135e-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/success-message.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/success-message.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:23	4928/4928	---M--	200	added ('OK')	image/png	etag:%221340-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/error-message.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/error-message.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:23	4879/4879	---M--	200	added ('OK')	image/png	etag:%22130f-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/warning-message.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/warning-message.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:23	5153/5153	---M--	200	added ('OK')	image/png	etag:%221421-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/join-community.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/join-community.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:23	5719/5719	---M--	200	added ('OK')	image/png	etag:%221657-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/email-verify.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/email-verify.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:23	5255/5255	---M--	200	added ('OK')	image/png	etag:%221487-60db4fd11ef5a%22	https://themesbrand.com/velzon/html/master/assets/images/sweetalert2/notification-message.png	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/images/sweetalert2/notification-message.png	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:24	10698/10698	---M-Z	200	added ('OK')	application/javascript	etag:%2229ca-60db4fd122dda-gzip%22	https://themesbrand.com/velzon/html/master/assets/js/pages/sweetalerts.init.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/js/pages/sweetalerts.init.js	(from https://themesbrand.com/velzon/html/master/advance-ui-sweetalerts.html)
13:11:25	44605/44605	---M-Z	200	added ('OK')	application/javascript	etag:%22ae3d-6258aae874f16-gzip%22	https://themesbrand.com/velzon/html/master/assets/libs/sortablejs/Sortable.min.js	D:/Dowload/DashboardVer2/DashboardVer2/themesbrand.com/velzon/html/master/assets/libs/sortablejs/Sortable.min.js	(from https://themesbrand.com/velzon/html/master/advance-ui-nestable.html)
